X_test,y_hat_0,y_hat_1,y_hat_2,y_hat_3,y_hat_4,y_hat_5,y_hat_6,y_hat_7,y_hat_8,y_hat_9,y_hat_10,y_hat_11,y_hat_12,y_hat_13,y_hat_14,y_hat_15,y_hat_16,y_hat_17,y_hat_18,y_hat_19,y_hat_20,y_hat_21,y_hat_22,y_hat_23,y_hat_24,y_hat_25,y_hat_26,y_hat_27,y_hat_28,y_hat_29,y_hat_30,y_hat_31,y_hat_32,y_hat_33,y_hat_34,y_hat_35,y_hat_36,y_hat_37,y_hat_38,y_hat_39,y_hat_40,y_hat_41,y_hat_42,y_hat_43,y_hat_44,y_hat_45,y_hat_46,y_hat_47,y_hat_48,y_hat_49,y_hat_50,y_hat_51,y_hat_52,y_hat_53,y_hat_54,y_hat_55,y_hat_56,y_hat_57,y_hat_58,y_hat_59,y_hat_60,y_hat_61,y_hat_62,y_hat_63,y_hat_64,y_hat_65,y_hat_66,y_hat_67,y_hat_68,y_hat_69,y_hat_70,y_hat_71,y_hat_72,y_hat_73,y_hat_74,y_hat_75,y_hat_76,y_hat_77,y_hat_78,y_hat_79,y_hat_80,y_hat_81,y_hat_82,y_hat_83,y_hat_84,y_hat_85,y_hat_86,y_hat_87,y_hat_88,y_hat_89,y_hat_90,y_hat_91,y_hat_92,y_hat_93,y_hat_94,y_hat_95,y_hat_96,y_hat_97,y_hat_98,y_hat_99
1.03,1.6885034,1.6926178,1.6912396,1.6908948,1.6885128,1.6874912,1.6899011,1.6982689,1.6836048,1.6984403,1.6930636,1.6957413,1.6889757,1.6811548,1.6906266,1.6918162,1.6922526,1.6941496,1.7010407,1.6892937,1.6927309,1.6924667,1.6897646,1.6826149,1.6919385,1.6954634,1.6907536,1.6900337,1.6941346,1.6870401,1.7021751,1.6718919,1.6820363,1.6962485,1.6948224,1.6909521,1.6936817,1.6809134,1.6911784,1.6941054,1.6914841,1.6920049,1.6890922,1.6937802,1.6900913,1.7056895,1.6961298,1.6880274,1.6898983,1.6846226,1.6957179,1.6674098,1.696856,1.6888913,1.6907932,1.7000978,1.6959279,1.69384,1.6912587,1.6896154,1.6887394,1.6853734,1.6845021,1.6955346,1.6827908,1.6906056,1.6880579,1.713232,1.6893741,1.6868545,1.6926299,1.687685,1.7032683,1.6916475,1.702668,1.6970111,1.6892334,1.6858764,1.686122,1.6891352,1.6948404,1.6886683,1.6934897,1.690733,1.6987183,1.6871316,1.6925457,1.6854203,1.69045,1.6952078,1.6920065,1.7124316,1.6823981,1.6934321,1.6914371,1.6939889,1.6860832,1.6917603,1.6942406,1.6815071
1.04,1.6907322,1.6966858,1.6940424,1.6935833,1.6908847,1.6890105,1.6922574,1.7038112,1.684022,1.7039382,1.6965326,1.7000722,1.6910257,1.6832489,1.6933947,1.6948117,1.695611,1.6979643,1.7067592,1.6914717,1.6961299,1.6956778,1.6920301,1.6828375,1.6949725,1.6996737,1.6943456,1.6924353,1.6978793,1.6886941,1.7048734,1.6744078,1.6829273,1.7001498,1.6987689,1.6936586,1.6968665,1.6811125,1.6938194,1.6984296,1.6943675,1.6948547,1.6912063,1.6969568,1.6927942,1.708806,1.6981465,1.6898167,1.692102,1.6863898,1.6974291,1.669513,1.7010804,1.6913745,1.6935023,1.7060808,1.7002769,1.6960651,1.694502,1.6920829,1.6907257,1.6863126,1.686235,1.6997354,1.6827774,1.6930983,1.6896635,1.7175684,1.6919508,1.6883848,1.6958963,1.6900135,1.7113838,1.6945858,1.7089167,1.7034554,1.6913674,1.6869175,1.6881279,1.6912364,1.6979306,1.6909915,1.6969821,1.693365,1.7034448,1.688339,1.6956557,1.687165,1.6929888,1.6976323,1.6950648,1.7151798,1.6835976,1.6969653,1.6943048,1.6974194,1.6876292,1.6947337,1.6985238,1.6843655
1.05,1.6929733,1.7007653,1.696845,1.6962718,1.693632,1.6905301,1.6946135,1.7093539,1.6844647,1.7094369,1.7000014,1.7034793,1.693076,1.6853429,1.6961765,1.6978073,1.6990218,1.701779,1.7115314,1.6937613,1.6995292,1.6988887,1.6942953,1.6836044,1.6980071,1.7038836,1.6979473,1.6948367,1.7016239,1.6908405,1.7072716,1.6770794,1.6841148,1.7040493,1.7027155,1.6963189,1.7000513,1.680914,1.6964607,1.7016828,1.6972523,1.6977043,1.6939528,1.7001333,1.6955068,1.7119223,1.7001626,1.6916459,1.6949854,1.6883751,1.69914,1.671616,1.705063,1.6938577,1.6962117,1.7119714,1.7046334,1.6982901,1.6977454,1.6945508,1.6927121,1.6874455,1.688247,1.7039359,1.6827638,1.6956135,1.6913358,1.7219045,1.6945276,1.6899151,1.6991622,1.6923419,1.7194992,1.6975243,1.7156988,1.7098207,1.6935012,1.6879591,1.6902273,1.6933373,1.7005998,1.693285,1.700475,1.695997,1.7072188,1.6895463,1.6987659,1.6893551,1.6955273,1.7002013,1.698123,1.7179278,1.6857554,1.7004987,1.6971728,1.7008499,1.6891752,1.6976874,1.702807,1.6903074
1.06,1.6952143,1.704769,1.6996484,1.6989595,1.6963791,1.6920692,1.6969696,1.7148968,1.6849475,1.7149081,1.7034699,1.7068858,1.6951578,1.6874367,1.6989585,1.7008027,1.7024329,1.7055936,1.715974,1.6960415,1.7029283,1.7015661,1.6965607,1.6843714,1.7010416,1.7080935,1.7016963,1.6972382,1.7055467,1.6932743,1.7095585,1.6797608,1.685746,1.7078621,1.7062446,1.6988976,1.7032361,1.6808217,1.6991019,1.7049123,1.7001368,1.700554,1.6967583,1.7033563,1.6982191,1.7150387,1.7021791,1.6936097,1.698308,1.6903602,1.7008508,1.6737328,1.7086993,1.6963441,1.6989206,1.7151666,1.7090187,1.7013438,1.700989,1.6970183,1.6946983,1.689604,1.6904577,1.7081367,1.6827507,1.6981462,1.6932038,1.7262408,1.6971041,1.6914455,1.7024285,1.6947085,1.727615,1.7004628,1.7224807,1.7161859,1.6956352,1.689279,1.6927407,1.6954385,1.7031335,1.6955788,1.7039975,1.6986291,1.7109929,1.6907539,1.7018758,1.6915486,1.6980665,1.7027664,1.7011812,1.7206757,1.687913,1.7040322,1.7000407,1.7042844,1.6907212,1.700688,1.7070901,1.6957122
1.0699999,1.6975833,1.708773,1.702455,1.701648,1.698999,1.6936381,1.6993558,1.7204393,1.6854302,1.7202082,1.7069389,1.7102925,1.6973162,1.6895311,1.7017406,1.7037982,1.7058437,1.7094082,1.7204162,1.6983136,1.7063277,1.7041389,1.698826,1.6856143,1.7040757,1.7123036,1.7045616,1.6996397,1.7098082,1.6957079,1.7120429,1.6824418,1.6881207,1.7115368,1.709662,1.7014766,1.7067621,1.6809356,1.701743,1.7081416,1.7030642,1.7034038,1.6994307,1.7066277,1.7009314,1.7181553,1.7041956,1.6956296,1.7016311,1.6923457,1.702562,1.6759205,1.7121911,1.698917,1.7016298,1.7181268,1.7134044,1.7044287,1.7042323,1.6994859,1.6967038,1.6927001,1.693031,1.7123374,1.6827374,1.7006792,1.6950772,1.7303535,1.6996809,1.6929758,1.7055091,1.6970885,1.7357304,1.7034013,1.7292626,1.7225242,1.6977692,1.691019,1.6952538,1.6976528,1.7056679,1.6978723,1.7075387,1.7012612,1.714767,1.6930752,1.704986,1.6938143,1.700605,1.705461,1.7042391,1.7234238,1.6897149,1.7075657,1.7029088,1.7077192,1.6922673,1.7039092,1.7113733,1.7010742
1.0799999,1.7000387,1.7127769,1.7054167,1.7043363,1.7015805,1.6952076,1.7017646,1.7259848,1.685913,1.7255085,1.7104076,1.713699,1.6994752,1.6916246,1.7048347,1.7067937,1.7092545,1.7132232,1.7247177,1.7005858,1.7097267,1.7067118,1.7010915,1.6872386,1.70711,1.7161317,1.7073781,1.7020413,1.7140696,1.6981417,1.7146959,1.6851234,1.690584,1.7152115,1.7130166,1.7040554,1.710875,1.6825455,1.7043844,1.7113712,1.7059915,1.7062533,1.7020475,1.7098993,1.7036278,1.7212714,1.7062119,1.6977098,1.7049539,1.6943312,1.7043489,1.6781081,1.7156829,1.7015362,1.7043396,1.7210869,1.7154334,1.7075137,1.7074758,1.7019681,1.6987375,1.6962514,1.695642,1.7165382,1.682724,1.703212,1.6967636,1.7343166,1.7021873,1.6945062,1.707614,1.6994687,1.7438459,1.7063401,1.7357863,1.7273326,1.6999029,1.692839,1.6977674,1.7000835,1.708202,1.700166,1.7110798,1.7038932,1.7185398,1.6958776,1.7080959,1.6969802,1.703144,1.7091138,1.7072976,1.726172,1.6915101,1.7110991,1.7057767,1.7111546,1.6938136,1.7071909,1.7156565,1.706436
1.0899999,1.7024943,1.7167807,1.7083783,1.7070245,1.7041619,1.6967769,1.7041731,1.7315501,1.6868412,1.7308085,1.7138765,1.7171056,1.7018195,1.6937189,1.7080461,1.7097892,1.7126653,1.7170378,1.729016,1.7028582,1.7131258,1.7092843,1.7033567,1.6890647,1.7101445,1.7199405,1.7103958,1.7044443,1.7183313,1.7005793,1.7173474,1.6878047,1.6931238,1.718886,1.7163715,1.7066343,1.7149878,1.6843374,1.7070256,1.7146004,1.7089192,1.709103,1.704664,1.7131706,1.706169,1.7243879,1.7082283,1.6998119,1.7079194,1.6963164,1.7068189,1.6802961,1.7191749,1.7041553,1.7070179,1.7240471,1.7173932,1.7105986,1.710719,1.7045153,1.7010255,1.6998031,1.6982529,1.7197126,1.6843297,1.705745,1.6983149,1.7382804,1.7046366,1.6960366,1.7097185,1.7018489,1.7519618,1.7092783,1.7413273,1.7296499,1.702037,1.69479,1.7002807,1.7025139,1.7107358,1.7024475,1.7146212,1.7065252,1.7223113,1.6995187,1.7112058,1.7001703,1.7056828,1.7127662,1.7103554,1.72892,1.6933053,1.7146326,1.7086446,1.7145555,1.6953597,1.7107532,1.7199397,1.711798
1.0999999,1.7049495,1.7207844,1.71134,1.7097129,1.706743,1.698346,1.7065815,1.7370805,1.6885246,1.7357106,1.7173449,1.720512,1.7042958,1.6958126,1.7112567,1.7128655,1.716294,1.7208524,1.7333139,1.7051305,1.7165251,1.711857,1.7056222,1.6920334,1.7131788,1.7237498,1.7135167,1.7069073,1.7225928,1.7030791,1.7199644,1.6904857,1.6959472,1.7225608,1.7197266,1.7092133,1.7190592,1.6862079,1.7096666,1.71783,1.7121168,1.7118267,1.7072809,1.7164422,1.70871,1.7275043,1.7102448,1.7019145,1.7108519,1.6983016,1.7093078,1.6825659,1.7226667,1.7067745,1.7096297,1.7270075,1.7193532,1.7136837,1.7139812,1.707063,1.7038767,1.7033545,1.700864,1.7227312,1.6865065,1.7082777,1.6998663,1.7422434,1.7070862,1.6975667,1.7118232,1.704229,1.7600775,1.7122171,1.7470846,1.7319673,1.7041707,1.6967412,1.7027943,1.7049444,1.71327,1.7046949,1.7181625,1.7091573,1.7260824,1.7031598,1.714316,1.7033601,1.7083534,1.7164187,1.7134137,1.731668,1.6951005,1.7183977,1.7115123,1.7173123,1.6969059,1.7143898,1.7242229,1.7171596
1.11,1.7074049,1.7247883,1.7143013,1.712401,1.7093242,1.6999149,1.7089901,1.7428924,1.6902077,1.7405088,1.7208141,1.7239187,1.7067825,1.6989282,1.7144681,1.7159419,1.720192,1.7246671,1.7376118,1.7074028,1.7199243,1.7144297,1.7078876,1.6950022,1.7162133,1.7275426,1.71716,1.7093686,1.7268542,1.7055997,1.722582,1.6931674,1.6990134,1.7262356,1.7230812,1.7117921,1.7223737,1.6882763,1.7123077,1.7210593,1.7154845,1.7141588,1.7098978,1.7197138,1.7112513,1.7306206,1.7133167,1.7040172,1.7137847,1.7002869,1.7117966,1.6848905,1.7261586,1.7093936,1.7122415,1.7299677,1.721313,1.7167687,1.7172996,1.7096102,1.7067282,1.7069062,1.7034752,1.7257496,1.6886234,1.7108108,1.7014176,1.746207,1.7095356,1.6990973,1.713928,1.7066092,1.7681928,1.7151554,1.7530413,1.7342844,1.7063048,1.6986924,1.7052796,1.707411,1.715804,1.7069944,1.7217048,1.7117896,1.7298917,1.7068012,1.7174165,1.7065489,1.7114596,1.7200713,1.716472,1.7344161,1.6968955,1.7223842,1.7143806,1.720069,1.6990293,1.718026,1.7285061,1.7225219
1.12,1.7098603,1.7287921,1.717263,1.7150892,1.7118863,1.701496,1.7113986,1.7487043,1.6918912,1.7453072,1.7242887,1.7273252,1.7096564,1.703003,1.7176789,1.7190185,1.7240152,1.7284818,1.7419096,1.7096751,1.7233238,1.7170024,1.710153,1.6979707,1.7192479,1.7312466,1.7208241,1.7118272,1.7311157,1.7081257,1.7251914,1.69584,1.7019086,1.72991,1.7264361,1.714371,1.7256882,1.6903449,1.7149493,1.724289,1.7188522,1.7164915,1.7129076,1.7228894,1.7137923,1.7337371,1.7169318,1.7061198,1.7167172,1.7022723,1.7142854,1.6871815,1.7296504,1.7120126,1.7148539,1.7329279,1.723273,1.7198536,1.7206179,1.7121577,1.7095795,1.7104557,1.7060064,1.7283361,1.6903167,1.713208,1.7030317,1.7501707,1.7119036,1.7005595,1.7160323,1.7089896,1.7738243,1.7180939,1.75899,1.7366018,1.7084386,1.7006435,1.7077322,1.7101319,1.718338,1.7093915,1.7252797,1.7144213,1.733702,1.7104423,1.7206227,1.7097375,1.7147582,1.7237239,1.7195302,1.7371644,1.6986909,1.7263181,1.7172484,1.7228259,1.7011925,1.7216622,1.7327893,1.7276186
1.13,1.7123157,1.7327962,1.7202249,1.7177776,1.7144315,1.7031118,1.7138071,1.7545165,1.6935745,1.7501051,1.7272959,1.730732,1.7125307,1.7070713,1.72089,1.7220948,1.727813,1.7322963,1.7461747,1.7120829,1.7264792,1.7197875,1.7124183,1.7009395,1.7222818,1.7349507,1.7245591,1.7142854,1.7354481,1.7106515,1.7277926,1.6984986,1.7048037,1.7335849,1.7297909,1.7169499,1.729003,1.6924134,1.7175905,1.7275183,1.7219151,1.7188237,1.7160456,1.725974,1.7164397,1.7368534,1.7205468,1.7082222,1.71965,1.7048028,1.7167743,1.6894165,1.732988,1.714632,1.7174658,1.7358882,1.7252327,1.7229389,1.7239172,1.714705,1.712431,1.713934,1.7087833,1.730782,1.6923146,1.7155694,1.7050703,1.754134,1.7141787,1.7017338,1.7181373,1.7113695,1.7785842,1.7210324,1.7649484,1.738919,1.7105726,1.7025946,1.710185,1.7128695,1.7208723,1.7117887,1.7288548,1.7170535,1.7375124,1.7140834,1.7239658,1.7129259,1.718065,1.7273765,1.7225884,1.7399124,1.700486,1.7302083,1.7201164,1.7255825,1.7035286,1.7252988,1.7370722,1.7323425
1.14,1.7147712,1.7365366,1.7231863,1.7204661,1.7169771,1.7047272,1.7162157,1.7603282,1.6953449,1.7549036,1.7296761,1.7347425,1.7154044,1.711135,1.7241011,1.7251652,1.731343,1.7361113,1.7503821,1.7145857,1.7294867,1.7223345,1.7146838,1.7039082,1.7253164,1.7386545,1.728294,1.716744,1.7400559,1.7131774,1.7303936,1.7011575,1.7076991,1.7372593,1.7331461,1.7195289,1.7323174,1.6944818,1.7202315,1.7307477,1.7241998,1.721156,1.718519,1.7290583,1.7191137,1.7399696,1.7241617,1.7104988,1.7225826,1.7075583,1.7192631,1.6916519,1.7360245,1.7172512,1.7201223,1.7388486,1.7271932,1.7260237,1.7272092,1.7172525,1.7152822,1.7173524,1.7114747,1.7332282,1.6949127,1.7179307,1.70738,1.7580974,1.7164751,1.7029079,1.7202418,1.7137499,1.7833444,1.7239709,1.7709867,1.741285,1.7127063,1.704546,1.7126375,1.7156072,1.7234061,1.7141857,1.7324297,1.7196856,1.7413226,1.7177248,1.727625,1.7161145,1.721372,1.731029,1.7256465,1.7426603,1.7022812,1.7340983,1.7229843,1.7283394,1.7058698,1.728935,1.7413554,1.7370665
1.15,1.7172265,1.7403121,1.7261477,1.7231541,1.7195224,1.706343,1.7186245,1.7661402,1.6975766,1.7597017,1.7320566,1.7395141,1.7182788,1.7152088,1.7273123,1.7281486,1.7347715,1.7399257,1.7545892,1.7170886,1.732494,1.7247888,1.7169492,1.7068768,1.7283509,1.7423582,1.732029,1.7192023,1.7446636,1.7157034,1.732995,1.703356,1.7105945,1.740934,1.7365007,1.7221076,1.7352035,1.6965997,1.7228726,1.733977,1.7264845,1.7234882,1.7209921,1.7321693,1.7217877,1.7430865,1.7278843,1.7130573,1.7255154,1.7103139,1.7217519,1.6938872,1.7390611,1.7198703,1.7228056,1.7418085,1.7291881,1.7290945,1.7305012,1.7197999,1.7181336,1.7207593,1.7141662,1.7356819,1.6976056,1.7202923,1.7096895,1.7620606,1.718772,1.7040824,1.7223448,1.71613,1.7881044,1.7268865,1.7770253,1.7438372,1.7148403,1.706497,1.7150902,1.718345,1.7259403,1.716583,1.7360046,1.7223932,1.7451329,1.7213657,1.7312845,1.7193232,1.7248582,1.7346814,1.7287046,1.7454084,1.7040759,1.7379884,1.725987,1.731096,1.7082106,1.7325712,1.7456388,1.74179
1.16,1.7196819,1.7440432,1.7290969,1.7258424,1.7221453,1.7079586,1.7210329,1.771952,1.7006973,1.7647512,1.7344368,1.7442856,1.7211529,1.719282,1.7305231,1.7311318,1.7382002,1.7437338,1.7585256,1.7195914,1.7355019,1.7272433,1.7192143,1.7098454,1.7313852,1.7460622,1.735258,1.7216606,1.7492715,1.7182292,1.735596,1.7052164,1.7134895,1.7446887,1.7398556,1.7246867,1.7369175,1.6992856,1.7255138,1.7372065,1.7287692,1.7258208,1.723465,1.7355123,1.7244694,1.7462027,1.73171,1.7156122,1.7284482,1.7133697,1.7242409,1.6961222,1.7420976,1.7224895,1.7254883,1.744769,1.7312975,1.7321249,1.7337931,1.7223473,1.720985,1.7238812,1.7168609,1.7381393,1.7004888,1.7226536,1.7119994,1.7660241,1.7210686,1.7052566,1.724445,1.7185103,1.7928646,1.7300475,1.783077,1.7463857,1.7169743,1.7084483,1.717543,1.7210829,1.7284743,1.71898,1.7395794,1.7251596,1.7489434,1.7251275,1.7349434,1.7226033,1.7284726,1.7386572,1.7317629,1.7481562,1.7060645,1.7418786,1.7290686,1.7338527,1.7105515,1.7362077,1.7499218,1.746514
1.17,1.7221373,1.7477742,1.7320154,1.7285364,1.7247692,1.7095742,1.7234415,1.7777638,1.7041515,1.7681596,1.7366667,1.7490569,1.7240269,1.7233553,1.733734,1.7341151,1.7416286,1.7475258,1.7617213,1.7220942,1.7385093,1.729698,1.7214799,1.7128142,1.7344196,1.749766,1.73851,1.7241193,1.7538105,1.7207551,1.7381973,1.7070771,1.7163846,1.748482,1.7432107,1.7272656,1.7386343,1.7019713,1.7281551,1.7404358,1.7310537,1.7281531,1.725938,1.7388554,1.7273107,1.7493191,1.7355357,1.7181659,1.7313807,1.7164888,1.7267298,1.6983577,1.7451342,1.7251086,1.7281717,1.7477292,1.7334065,1.7351557,1.7370868,1.7248946,1.7238363,1.7267334,1.7198116,1.7405969,1.7035553,1.725015,1.7143087,1.7699876,1.7233652,1.7068299,1.7265457,1.7208905,1.7976248,1.7333076,1.7886828,1.7489616,1.7191081,1.7104001,1.7199957,1.7238202,1.7310084,1.721377,1.7431545,1.7279266,1.7526248,1.7289054,1.7386028,1.725884,1.7321386,1.7433419,1.734821,1.7509047,1.7081358,1.7457685,1.73215,1.7366093,1.7128925,1.7398437,1.754205,1.7512268
1.18,1.724593,1.7515695,1.7349336,1.7312638,1.7273929,1.7115822,1.72585,1.783576,1.7076056,1.7693961,1.738791,1.7538882,1.7269009,1.7274289,1.7369453,1.7370985,1.7450571,1.7512876,1.7647219,1.7245971,1.741517,1.7321523,1.7237451,1.7157829,1.7374537,1.75347,1.7419518,1.7265778,1.7582908,1.7232809,1.7408105,1.7089378,1.7191724,1.7522752,1.7465655,1.7298446,1.7403536,1.7046572,1.7307963,1.7436595,1.7333385,1.7304853,1.7284113,1.7421986,1.7301885,1.7524354,1.7393616,1.72072,1.7343135,1.7196082,1.7292184,1.7005931,1.748171,1.7277278,1.7308546,1.7506894,1.7352161,1.7381868,1.7404108,1.727442,1.7266878,1.7295876,1.7227623,1.7429733,1.7067482,1.7273622,1.7166085,1.774043,1.7256621,1.7098976,1.7286459,1.7232705,1.8022957,1.7365668,1.7933768,1.7516598,1.721242,1.7123703,1.7224483,1.7265583,1.7335426,1.7237743,1.7467295,1.730693,1.7562767,1.7326832,1.7422619,1.7291641,1.735814,1.7480268,1.7377678,1.7536526,1.7102313,1.749659,1.7352315,1.7393663,1.7152334,1.7434804,1.7584882,1.7556177
1.19,1.7270482,1.7553666,1.7378516,1.7339911,1.730017,1.7147098,1.7282383,1.7893763,1.7110597,1.7706325,1.7409159,1.7587701,1.7297751,1.7315022,1.7401564,1.7400818,1.7484858,1.7550193,1.7677226,1.7270998,1.7445244,1.7346069,1.7260107,1.718749,1.7404885,1.7571739,1.7453942,1.7290362,1.762771,1.7258071,1.7434342,1.7107983,1.7217704,1.7560683,1.7499202,1.7324233,1.742073,1.7073431,1.7334374,1.7468672,1.7356229,1.7328175,1.7308846,1.7455418,1.7331208,1.7555517,1.7431877,1.723274,1.7372212,1.7227273,1.7317072,1.7028284,1.7509785,1.730347,1.7335376,1.7536495,1.7374377,1.7412174,1.7437363,1.7299895,1.729539,1.7324413,1.7257131,1.7451035,1.7099414,1.7296753,1.7189043,1.7781979,1.7279586,1.7129655,1.7307469,1.7256538,1.806896,1.7393363,1.7980537,1.7545214,1.7233759,1.7143403,1.7249012,1.729296,1.7360765,1.7262412,1.7503042,1.7334595,1.759929,1.7364612,1.7459211,1.7324445,1.7394896,1.7527115,1.7403219,1.7564008,1.7123265,1.7528932,1.738313,1.7421231,1.7175744,1.7471169,1.7627714,1.7597398
1.2,1.7295034,1.7587483,1.7407699,1.7367272,1.7326407,1.7178359,1.7308049,1.7951757,1.7145139,1.771869,1.743041,1.7636524,1.7326493,1.7355757,1.7433783,1.7430651,1.7519143,1.7587508,1.7707231,1.7296027,1.7474326,1.7370611,1.728276,1.7217106,1.7435229,1.7608777,1.748836,1.7314948,1.767251,1.7283328,1.7460574,1.7126586,1.7243685,1.7598615,1.753275,1.7350024,1.7437923,1.7100288,1.7360787,1.750075,1.7379076,1.7351811,1.7333522,1.7488848,1.7360928,1.7586682,1.7470133,1.7258279,1.740103,1.7258465,1.7341961,1.7050635,1.7536991,1.7329662,1.7362208,1.7566098,1.7398432,1.7442482,1.7472035,1.7325369,1.7323903,1.7352955,1.7286638,1.7472332,1.713134,1.7319795,1.7211996,1.7822065,1.7302551,1.7160333,1.7328467,1.728046,1.811496,1.7421801,1.8025072,1.757374,1.72551,1.7170521,1.7276356,1.7320337,1.7386105,1.72879,1.7536672,1.7362264,1.7635809,1.7403405,1.7496054,1.7357249,1.7431649,1.7579064,1.7428153,1.7591487,1.714422,1.755918,1.7413945,1.7448797,1.7199152,1.7507532,1.7666197,1.7636672
1.21,1.7319591,1.7621301,1.7436883,1.7394729,1.7352307,1.7208475,1.7334858,1.8009752,1.7179681,1.7731092,1.7451661,1.7685726,1.7355235,1.739649,1.746645,1.7460483,1.7553427,1.7624117,1.7737231,1.7321055,1.7503707,1.7395155,1.7305415,1.7246722,1.7465572,1.7645818,1.7522782,1.733953,1.771731,1.7308587,1.7486808,1.7145193,1.7273201,1.7634436,1.75663,1.7375813,1.745431,1.7127144,1.7387198,1.7532828,1.7401924,1.7376124,1.7355924,1.7522279,1.7390223,1.7617846,1.7508392,1.7283647,1.7429845,1.7289656,1.7366849,1.7072985,1.7564193,1.7355852,1.7389036,1.7595701,1.7423202,1.7472787,1.7506613,1.7350843,1.7352415,1.7381498,1.7316142,1.7494159,1.7163272,1.7342298,1.723495,1.7861813,1.7325518,1.7191346,1.7349474,1.730438,1.8160967,1.745024,1.80586,1.7595128,1.727644,1.7204458,1.7304239,1.7347714,1.7411444,1.731339,1.7568897,1.7389927,1.7669717,1.7442918,1.7531672,1.7390301,1.7468404,1.7634656,1.7453085,1.7618967,1.7165174,1.758943,1.7444763,1.7476364,1.7222561,1.7543892,1.7704592,1.7675954
1.22,1.7344145,1.7655116,1.7466066,1.7422185,1.73773,1.7238128,1.7363437,1.8067744,1.7214222,1.7743728,1.7471095,1.7735796,1.7383976,1.7436864,1.7499118,1.7490317,1.7581472,1.765899,1.7767237,1.7346084,1.7533553,1.74197,1.7328069,1.7276337,1.7495914,1.7682858,1.7557203,1.7364116,1.7747643,1.7333845,1.7513041,1.7163798,1.7305416,1.7669525,1.759985,1.7400593,1.7469664,1.7154005,1.741361,1.7564906,1.7424768,1.7400439,1.7378325,1.7555714,1.7415828,1.7649009,1.7546653,1.7308996,1.7458663,1.7320849,1.7391738,1.709534,1.7591395,1.7382046,1.7415498,1.7625303,1.7447977,1.7503096,1.754119,1.7376316,1.7380928,1.7412319,1.7345651,1.7516035,1.7195199,1.73648,1.7257905,1.7904458,1.7348486,1.7222545,1.7370481,1.7328302,1.8206968,1.7478683,1.8092133,1.7610672,1.7299937,1.7238394,1.7330735,1.737509,1.7436786,1.7339022,1.7601123,1.7417595,1.7687016,1.7482431,1.7565072,1.742347,1.7505159,1.7690246,1.7478019,1.7646449,1.7186127,1.7619677,1.7475349,1.7503932,1.724597,1.757687,1.7742984,1.7715234
1.23,1.7368528,1.7688934,1.7495248,1.7449641,1.7402291,1.7267778,1.7392389,1.8112456,1.7248762,1.7756367,1.7490088,1.7785866,1.7412717,1.7472589,1.7531784,1.7520152,1.7608268,1.7693859,1.779724,1.7371111,1.756352,1.7444243,1.7350721,1.730595,1.7526257,1.7719896,1.7591623,1.73887,1.7769263,1.7359105,1.7539276,1.7182403,1.733763,1.7704614,1.7633398,1.7425243,1.7485018,1.7180861,1.7439438,1.7596982,1.7447616,1.7424772,1.7400723,1.7589144,1.744078,1.7680172,1.7584908,1.7334337,1.7487481,1.7352039,1.7416625,1.7117693,1.7618603,1.7408236,1.7441845,1.7657608,1.7472748,1.7533401,1.7575711,1.7401793,1.7409444,1.7443792,1.7375159,1.7537913,1.7227128,1.7387303,1.728086,1.7947071,1.7371453,1.7254614,1.7391484,1.7352223,1.8247082,1.7507119,1.8125665,1.7626216,1.7323779,1.7272329,1.7357233,1.7402469,1.7462124,1.7366619,1.7633346,1.7445687,1.7704258,1.7521949,1.7582711,1.7456639,1.7541915,1.7745836,1.7502952,1.767393,1.7207081,1.7649927,1.7505721,1.7531496,1.726938,1.7607388,1.7781382,1.7754513
1.24,1.7391586,1.7722752,1.7525933,1.7477095,1.7427285,1.7298464,1.742134,1.8127376,1.7283301,1.7769005,1.7509078,1.7835938,1.7441456,1.7506248,1.7564454,1.7546424,1.7635067,1.7728732,1.782732,1.7396141,1.7593482,1.7468787,1.7373376,1.7335565,1.7556603,1.7756935,1.7626045,1.7413287,1.7790885,1.7384366,1.7565508,1.720101,1.7369846,1.7739704,1.7666947,1.7449898,1.7500377,1.720772,1.7464247,1.762906,1.7470464,1.7449104,1.7423126,1.7622575,1.7465734,1.7711338,1.7623166,1.7361095,1.7516296,1.7383227,1.7441511,1.7140045,1.7645806,1.7434428,1.7468188,1.7691811,1.7497522,1.7564056,1.7613456,1.7427263,1.7437956,1.7475264,1.7404667,1.7559792,1.7259059,1.7409805,1.7303815,1.7987041,1.7394439,1.7287302,1.7412491,1.7376146,1.8280929,1.753556,1.8159198,1.7641478,1.7347621,1.7306265,1.7383728,1.7429847,1.7488297,1.739471,1.766557,1.7473822,1.772141,1.7561457,1.7603009,1.7489808,1.7578667,1.7801428,1.7527885,1.7700729,1.7228036,1.7680174,1.7536093,1.755884,1.7292789,1.7635323,1.7819777,1.7793785
